data_date,campaign_id,line_item_id,flight_id,rfiImps,vImps,vPct,objective_impressions,vCPM,flight_label,flight_start_date,flight_end_date,line_item_label,campaign_label,campaign_label_id
2/13/2015,49481,177313,120233,490588,387987,0.7909,14324364,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/14/2015,49481,177313,120233,325983,233404,0.716,14324364,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/15/2015,49481,177313,120233,524256,393321,0.7502,14324364,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/16/2015,49481,177313,120233,965466,762895,0.7902,14324364,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/17/2015,49481,177313,120233,851110,680219,0.7992,14324364,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/18/2015,49481,177313,120233,875011,751660,0.859,14324364,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/19/2015,49481,177313,120233,675974,578329,0.8555,14324364,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/1/2015,49481,177329,120233,108110,35318,0.3267,716218,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Bonus,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/2/2015,49481,177329,120233,106230,38363,0.3611,716218,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Bonus,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/3/2015,49481,177329,120233,96859,57298,0.5916,716218,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Bonus,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/4/2015,49481,177329,120233,98505,65337,0.6633,716218,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Bonus,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/5/2015,49481,177329,120233,101694,35076,0.3449,716218,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Bonus,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/6/2015,49481,177329,120233,102356,38658,0.3777,716218,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Bonus,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/7/2015,49481,177329,120233,94739,33501,0.3536,716218,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Bonus,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/8/2015,49481,177329,120233,96075,56647,0.5896,716218,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Bonus,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/9/2015,49481,177329,120233,97850,66309,0.6777,716218,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Bonus,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/10/2015,49481,177329,120233,93249,69062,0.7406,716218,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Bonus,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/11/2015,49481,177329,120233,87933,67016,0.7621,716218,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Bonus,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/12/2015,49481,177329,120233,44204,32127,0.7268,716218,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Bonus,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/13/2015,49481,177329,120233,21532,15981,0.7422,716218,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Bonus,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/14/2015,49481,177329,120233,85517,54061,0.6322,716218,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Bonus,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/15/2015,49481,177329,120233,88573,56349,0.6362,716218,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Bonus,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/16/2015,49481,177329,120233,86862,59079,0.6801,716218,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Bonus,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/17/2015,49481,177329,120233,94410,64222,0.6802,716218,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Bonus,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/18/2015,49481,177329,120233,94909,68552,0.7223,716218,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Bonus,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/19/2015,49481,177329,120233,94823,70860,0.7473,716218,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Bonus,Mercury Insurance California. Jan - Dec 2015,Mercury Insurance California. Jan - Dec 2015 - 49481
2/1/2015,50777,184153,124313,27587,21182,0.7678,806909,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance Oklahoma. Jan - Dec 2015,Mercury Insurance Oklahoma. Jan - Dec 2015 - 50777
2/2/2015,50777,184153,124313,35719,26838,0.7514,806909,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance Oklahoma. Jan - Dec 2015,Mercury Insurance Oklahoma. Jan - Dec 2015 - 50777
2/3/2015,50777,184153,124313,54215,39539,0.7293,806909,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance Oklahoma. Jan - Dec 2015,Mercury Insurance Oklahoma. Jan - Dec 2015 - 50777
2/4/2015,50777,184153,124313,45054,35663,0.7916,806909,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance Oklahoma. Jan - Dec 2015,Mercury Insurance Oklahoma. Jan - Dec 2015 - 50777
2/5/2015,50777,184153,124313,61022,50441,0.8266,806909,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance Oklahoma. Jan - Dec 2015,Mercury Insurance Oklahoma. Jan - Dec 2015 - 50777
2/6/2015,50777,184153,124313,24055,19181,0.7974,806909,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance Oklahoma. Jan - Dec 2015,Mercury Insurance Oklahoma. Jan - Dec 2015 - 50777
2/7/2015,50777,184153,124313,20976,16284,0.7763,806909,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance Oklahoma. Jan - Dec 2015,Mercury Insurance Oklahoma. Jan - Dec 2015 - 50777
2/8/2015,50777,184153,124313,27579,22295,0.8084,806909,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance Oklahoma. Jan - Dec 2015,Mercury Insurance Oklahoma. Jan - Dec 2015 - 50777
2/9/2015,50777,184153,124313,89116,75456,0.8467,806909,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance Oklahoma. Jan - Dec 2015,Mercury Insurance Oklahoma. Jan - Dec 2015 - 50777
2/10/2015,50777,184153,124313,46222,40628,0.879,806909,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance Oklahoma. Jan - Dec 2015,Mercury Insurance Oklahoma. Jan - Dec 2015 - 50777
2/11/2015,50777,184153,124313,41042,35833,0.8731,806909,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance Oklahoma. Jan - Dec 2015,Mercury Insurance Oklahoma. Jan - Dec 2015 - 50777
2/12/2015,50777,184153,124313,41681,36176,0.8679,806909,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance Oklahoma. Jan - Dec 2015,Mercury Insurance Oklahoma. Jan - Dec 2015 - 50777
2/13/2015,50777,184153,124313,28030,23382,0.8342,806909,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance Oklahoma. Jan - Dec 2015,Mercury Insurance Oklahoma. Jan - Dec 2015 - 50777
2/14/2015,50777,184153,124313,22665,18748,0.8272,806909,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance Oklahoma. Jan - Dec 2015,Mercury Insurance Oklahoma. Jan - Dec 2015 - 50777
2/15/2015,50777,184153,124313,26643,21705,0.8147,806909,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance Oklahoma. Jan - Dec 2015,Mercury Insurance Oklahoma. Jan - Dec 2015 - 50777
2/16/2015,50777,184153,124313,37906,30365,0.8011,806909,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance Oklahoma. Jan - Dec 2015,Mercury Insurance Oklahoma. Jan - Dec 2015 - 50777
2/17/2015,50777,184153,124313,43507,36066,0.829,806909,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance Oklahoma. Jan - Dec 2015,Mercury Insurance Oklahoma. Jan - Dec 2015 - 50777
2/18/2015,50777,184153,124313,39608,33373,0.8426,806909,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance Oklahoma. Jan - Dec 2015,Mercury Insurance Oklahoma. Jan - Dec 2015 - 50777
2/19/2015,50777,184153,124313,38808,31719,0.8173,806909,0,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Desktop Prospecting,Mercury Insurance Oklahoma. Jan - Dec 2015,Mercury Insurance Oklahoma. Jan - Dec 2015 - 50777
2/1/2015,49921,179617,128569,503169,495125,0.984,722935,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Cross_FBX_TRC _AV ,Bowflex_TreadClimber_Q1 - Q3. Jan - Mar 2015,Bowflex_TreadClimber_Q1 - Q3. Jan - Mar 2015 - 49921
2/2/2015,49921,179617,128569,503618,495027,0.9829,722935,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Cross_FBX_TRC _AV ,Bowflex_TreadClimber_Q1 - Q3. Jan - Mar 2015,Bowflex_TreadClimber_Q1 - Q3. Jan - Mar 2015 - 49921
2/3/2015,49921,179617,128569,462967,455559,0.984,722935,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Cross_FBX_TRC _AV ,Bowflex_TreadClimber_Q1 - Q3. Jan - Mar 2015,Bowflex_TreadClimber_Q1 - Q3. Jan - Mar 2015 - 49921
2/1/2015,49921,179577,128569,243782,231403,0.9492,291488,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Cross_Display_TRC_AV ,Bowflex_TreadClimber_Q1 - Q3. Jan - Mar 2015,Bowflex_TreadClimber_Q1 - Q3. Jan - Mar 2015 - 49921
2/2/2015,49921,179577,128569,246517,227269,0.9219,291488,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Cross_Display_TRC_AV ,Bowflex_TreadClimber_Q1 - Q3. Jan - Mar 2015,Bowflex_TreadClimber_Q1 - Q3. Jan - Mar 2015 - 49921
2/3/2015,49921,179577,128569,250349,201199,0.8037,291488,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Cross_Display_TRC_AV ,Bowflex_TreadClimber_Q1 - Q3. Jan - Mar 2015,Bowflex_TreadClimber_Q1 - Q3. Jan - Mar 2015 - 49921
2/1/2015,49921,179625,128569,506670,481713,0.9507,883587,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Cross_Mobile_Cross Device_TRC_AV,Bowflex_TreadClimber_Q1 - Q3. Jan - Mar 2015,Bowflex_TreadClimber_Q1 - Q3. Jan - Mar 2015 - 49921
2/2/2015,49921,179625,128569,508678,479994,0.9436,883587,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Cross_Mobile_Cross Device_TRC_AV,Bowflex_TreadClimber_Q1 - Q3. Jan - Mar 2015,Bowflex_TreadClimber_Q1 - Q3. Jan - Mar 2015 - 49921
2/1/2015,50017,180033,128641,84901,83451,0.9829,NULL,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,FBX_Strength,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/2/2015,50017,180033,128641,89575,87989,0.9823,NULL,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,FBX_Strength,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/3/2015,50017,180033,128641,75066,73617,0.9807,NULL,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,FBX_Strength,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/4/2015,50017,180033,128641,84010,82649,0.9838,NULL,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,FBX_Strength,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/5/2015,50017,180033,128641,91679,90405,0.9861,NULL,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,FBX_Strength,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/6/2015,50017,180033,128641,55326,54446,0.9841,NULL,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,FBX_Strength,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/7/2015,50017,180033,128641,0,0,NULL,NULL,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,FBX_Strength,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/9/2015,50017,180033,128641,0,0,NULL,NULL,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,FBX_Strength,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/11/2015,50017,180033,128641,0,0,NULL,NULL,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,FBX_Strength,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/1/2015,50017,180025,128641,124655,120009,0.9627,320000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Display_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/2/2015,50017,180025,128641,127455,113644,0.8916,320000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Display_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/3/2015,50017,180025,128641,130404,108972,0.8356,320000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Display_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/4/2015,50017,180025,128641,129206,114372,0.8852,320000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Display_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/5/2015,50017,180025,128641,124749,122416,0.9813,320000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Display_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/6/2015,50017,180025,128641,124456,120987,0.9721,320000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Display_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/7/2015,50017,180025,128641,124882,120281,0.9632,320000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Display_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/8/2015,50017,180025,128641,124760,120820,0.9684,320000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Display_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/9/2015,50017,180025,128641,124494,123070,0.9886,320000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Display_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/10/2015,50017,180025,128641,124712,123407,0.9895,320000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Display_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/11/2015,50017,180025,128641,124450,123377,0.9914,320000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Display_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/12/2015,50017,180025,128641,124516,121019,0.9719,320000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Display_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/13/2015,50017,180025,128641,95064,92189,0.9698,320000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Display_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/14/2015,50017,180025,128641,99876,96815,0.9694,320000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Display_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/15/2015,50017,180025,128641,120807,117419,0.972,320000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Display_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/16/2015,50017,180025,128641,123926,120533,0.9726,320000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Display_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/17/2015,50017,180025,128641,124295,123173,0.991,320000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Display_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/18/2015,50017,180025,128641,124945,124276,0.9946,320000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Display_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/19/2015,50017,180025,128641,125022,124605,0.9967,320000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Display_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/1/2015,50017,180041,128641,50135,49084,0.979,200000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,FBX_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/2/2015,50017,180041,128641,50273,49225,0.9792,200000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,FBX_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/3/2015,50017,180041,128641,46591,45514,0.9769,200000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,FBX_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/4/2015,50017,180041,128641,50044,49129,0.9817,200000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,FBX_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/5/2015,50017,180041,128641,50147,49051,0.9781,200000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,FBX_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/6/2015,50017,180041,128641,14286,14048,0.9833,200000,2.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,FBX_Strength_AV,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015,Bowflex_Strength_Q1 - Q3. Jan - Mar 2015 - 50017
2/1/2015,53577,195905,133657,417758,374546,0.8966,NULL,4.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Paid,Kaplan (NY) KUO Q1. Jan - Mar 2015,Kaplan (NY) KUO Q1. Jan - Mar 2015 - 53577
2/2/2015,53577,195905,133657,329070,295032,0.8966,NULL,4.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Paid,Kaplan (NY) KUO Q1. Jan - Mar 2015,Kaplan (NY) KUO Q1. Jan - Mar 2015 - 53577
2/3/2015,53577,195905,133657,318283,285360,0.8966,NULL,4.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Paid,Kaplan (NY) KUO Q1. Jan - Mar 2015,Kaplan (NY) KUO Q1. Jan - Mar 2015 - 53577
2/4/2015,53577,195905,133657,317504,284662,0.8966,NULL,4.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Paid,Kaplan (NY) KUO Q1. Jan - Mar 2015,Kaplan (NY) KUO Q1. Jan - Mar 2015 - 53577
2/5/2015,53577,195905,133657,319631,286569,0.8966,NULL,4.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Paid,Kaplan (NY) KUO Q1. Jan - Mar 2015,Kaplan (NY) KUO Q1. Jan - Mar 2015 - 53577
2/6/2015,53577,195905,133657,317393,284562,0.8966,NULL,4.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Paid,Kaplan (NY) KUO Q1. Jan - Mar 2015,Kaplan (NY) KUO Q1. Jan - Mar 2015 - 53577
2/7/2015,53577,195905,133657,311417,279205,0.8966,NULL,4.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Paid,Kaplan (NY) KUO Q1. Jan - Mar 2015,Kaplan (NY) KUO Q1. Jan - Mar 2015 - 53577
2/8/2015,53577,195905,133657,303043,271697,0.8966,NULL,4.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Paid,Kaplan (NY) KUO Q1. Jan - Mar 2015,Kaplan (NY) KUO Q1. Jan - Mar 2015 - 53577
2/9/2015,53577,195905,133657,300823,269706,0.8966,NULL,4.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Paid,Kaplan (NY) KUO Q1. Jan - Mar 2015,Kaplan (NY) KUO Q1. Jan - Mar 2015 - 53577
2/10/2015,53577,195905,133657,217803,195274,0.8966,NULL,4.75,Feb 1 '15 - Feb 28 '15,2/1/2015 0:00,2/28/2015 23:59,Paid,Kaplan (NY) KUO Q1. Jan - Mar 2015,Kaplan (NY) KUO Q1. Jan - Mar 2015 - 53577
