"state","county","primary_city","zip"
"CA","Humboldt County","Miranda",95553
"CA","Humboldt County","Myers Flat",95554
"CA","Humboldt County","Orick",95555
"CA","Humboldt County","Orleans",95556
"CA","Humboldt County","Petrolia",95558
"CA","Humboldt County","Phillipsville",95559
"CA","Humboldt County","Redway",95560
"CA","Humboldt County","Rio Dell",95562
"CA","Humboldt County","Salyer",95563
"CA","Humboldt County","Samoa",95564
"CA","Humboldt County","Scotia",95565
"CA","Del Norte County","Smith River",95567
"CA","Siskiyou County","Somes Bar",95568
"CA","Humboldt County","Redcrest",95569
"CA","Humboldt County","Trinidad",95570
"CA","Humboldt County","Weott",95571
"CA","Humboldt County","Willow Creek",95573
"CA","Mendocino County","Leggett",95585
"CA","Mendocino County","Piercy",95587
"CA","Humboldt County","Whitethorn",95589
"CA","Trinity County","Zenia",95595
"CA","Amador County","Amador City",95601
"CA","Placer County","Auburn",95602
"CA","Placer County","Auburn",95603
"CA","Placer County","Auburn",95604
"CA","Yolo County","West Sacramento",95605
"CA","Yolo County","Brooks",95606
"CA","Yolo County","Capay",95607
"CA","Sacramento County","Carmichael",95608
"CA","Sacramento County","Carmichael",95609
"CA","Sacramento County","Citrus Heights",95610
"CA","Sacramento County","Citrus Heights",95611
"CA","Yolo County","Clarksburg",95612
"CA","El Dorado County","Coloma",95613
"CA","El Dorado County","Cool",95614
"CA","Sacramento County","Courtland",95615
"CA","Yolo County","Davis",95616
"CA","Yolo County","Davis",95617
"CA","Yolo County","Davis",95618
"CA","El Dorado County","Diamond Springs",95619
"CA","Solano County","Dixon",95620
"CA","Sacramento County","Citrus Heights",95621
"CA","El Dorado County","El Dorado",95623
"CA","Sacramento County","Elk Grove",95624
"CA","Solano County","Elmira",95625
"CA","Sacramento County","Elverta",95626
"CA","Yolo County","Esparto",95627
"CA","Sacramento County","Fair Oaks",95628
"CA","Amador County","Fiddletown",95629
"CA","Sacramento County","Folsom",95630
"CA","Placer County","Foresthill",95631
"CA","Sacramento County","Galt",95632
"CA","El Dorado County","Garden Valley",95633
"CA","El Dorado County","Georgetown",95634
"CA","El Dorado County","Greenwood",95635
"CA","El Dorado County","Grizzly Flats",95636
"CA","Yolo County","Guinda",95637
"CA","Sacramento County","Herald",95638
"CA","Sacramento County","Hood",95639
"CA","Amador County","Ione",95640
"CA","Sacramento County","Isleton",95641
"CA","Amador County","Jackson",95642
"CA","El Dorado County","Kit Carson",95644
"CA","Sutter County","Knights Landing",95645
"CA","Amador County","Kirkwood",95646
"CA","Placer County","Lincoln",95648
"CA","Placer County","Loomis",95650
"CA","El Dorado County","Lotus",95651
"CA","Sacramento County","Mcclellan",95652
"CA","Yolo County","Madison",95653
"CA","Amador County","Martell",95654
"CA","Sacramento County","Mather",95655
"CA","El Dorado County","Mount Aukum",95656
"CA","Placer County","Newcastle",95658
"CA","Sutter County","Nicolaus",95659
"CA","Sacramento County","North Highlands",95660
"CA","Placer County","Roseville",95661
"CA","Sacramento County","Orangevale",95662
"CA","Placer County","Penryn",95663
"CA","El Dorado County","Pilot Hill",95664
"CA","Amador County","Pine Grove",95665
"CA","Amador County","Pioneer",95666
"CA","El Dorado County","Placerville",95667
"CA","Sutter County","Pleasant Grove",95668
"CA","Amador County","Plymouth",95669
"CA","Sacramento County","Rancho Cordova",95670
"CA","Sacramento County","Represa",95671
"CA","El Dorado County","Rescue",95672
"CA","Sacramento County","Rio Linda",95673
"CA","Sutter County","Rio Oso",95674
"CA","Amador County","River Pines",95675
"CA","Sutter County","Robbins",95676
"CA","Placer County","Rocklin",95677
"CA","Placer County","Roseville",95678
"CA","Yolo County","Rumsey",95679
"CA","Sacramento County","Ryde",95680
"CA","Placer County","Sheridan",95681
"CA","El Dorado County","Shingle Springs",95682
"CA","Sacramento County","Sloughhouse",95683
"CA","El Dorado County","Somerset",95684
"CA","Amador County","Sutter Creek",95685
"CA","San Joaquin County","Thornton",95686
"CA","Solano County","Vacaville",95687
"CA","Solano County","Vacaville",95688
"CA","Amador County","Volcano",95689
"CA","Sacramento County","Walnut Grove",95690
"CA","Yolo County","West Sacramento",95691
"CA","Yuba County","Wheatland",95692
"CA","Sacramento County","Wilton",95693
"CA","Yolo County","Winters",95694
"CA","Yolo County","Woodland",95695
"CA","Solano County","Vacaville",95696
"CA","Yolo County","Yolo",95697
"CA","Yolo County","Zamora",95698
"CA","Amador County","Drytown",95699
"CA","Placer County","Alta",95701
"CA","Placer County","Applegate",95703
"CA","El Dorado County","Camino",95709
"CA","Nevada County","Chicago Park",95712
"CA","Placer County","Colfax",95713
"CA","Placer County","Dutch Flat",95714
"CA","Placer County","Emigrant Gap",95715
"CA","Placer County","Gold Run",95717
"CA","El Dorado County","Kyburz",95720
"CA","El Dorado County","Echo Lake",95721
"CA","Placer County","Meadow Vista",95722
"CA","Placer County","Norden",95724
"CA","El Dorado County","Pollock Pines",95726
"CA","Nevada County","Soda Springs",95728
"CA","El Dorado County","Twin Bridges",95735
"CA","Placer County","Weimar",95736
"CA","Sacramento County","Rancho Cordova",95741
"CA","Sacramento County","Rancho Cordova",95742
"CA","Placer County","Granite Bay",95746
"CA","Placer County","Roseville",95747
"CA","Sacramento County","Elk Grove",95757
"CA","Sacramento County","Elk Grove",95758
"CA","Sacramento County","Elk Grove",95759
"CA","El Dorado County","El Dorado Hills",95762
"CA","Sacramento County","Folsom",95763
"CA","Placer County","Rocklin",95765
"CA","Yolo County","Woodland",95776
"CA","Yolo County","West Sacramento",95798
"CA","Yolo County","West Sacramento",95799
"CA","Sacramento County","Sacramento",95811
"CA","Sacramento County","Sacramento",95812
"CA","Sacramento County","Sacramento",95813
"CA","Sacramento County","Sacramento",95814
"CA","Sacramento County","Sacramento",95815
"CA","Sacramento County","Sacramento",95816
"CA","Sacramento County","Sacramento",95817
"CA","Sacramento County","Sacramento",95818
"CA","Sacramento County","Sacramento",95819
"CA","Sacramento County","Sacramento",95820
"CA","Sacramento County","Sacramento",95821
"CA","Sacramento County","Sacramento",95822
"CA","Sacramento County","Sacramento",95823
"CA","Sacramento County","Sacramento",95824
"CA","Sacramento County","Sacramento",95825
"CA","Sacramento County","Sacramento",95826
"CA","Sacramento County","Sacramento",95827
"CA","Sacramento County","Sacramento",95828
"CA","Sacramento County","Sacramento",95829
"CA","Sacramento County","Sacramento",95830
"CA","Sacramento County","Sacramento",95831
"CA","Sacramento County","Sacramento",95832
"CA","Sacramento County","Sacramento",95833
"CA","Sacramento County","Sacramento",95834
"CA","Sacramento County","Sacramento",95835
"CA","Sacramento County","Sacramento",95836
"CA","Sacramento County","Sacramento",95837
"CA","Sacramento County","Sacramento",95838
"CA","Sacramento County","Sacramento",95840
"CA","Sacramento County","Sacramento",95841
"CA","Sacramento County","Sacramento",95842
"CA","Sacramento County","Antelope",95843
"CA","Sacramento County","Sacramento",95851
"CA","Sacramento County","Sacramento",95852
"CA","Sacramento County","Sacramento",95853
"CA","Sacramento County","Sacramento",95860
"CA","Sacramento County","Sacramento",95864
"CA","Sacramento County","Sacramento",95865
"CA","Sacramento County","Sacramento",95866
"CA","Sacramento County","Sacramento",95867
"CA","Sacramento County","Sacramento",95887
"CA","Sacramento County","Sacramento",95894
"CA","Sacramento County","Sacramento",95899
"CA","Yuba County","Marysville",95901
"CA","Yuba County","Beale Afb",95903
"CA","Sierra County","Alleghany",95910
"CA","Colusa County","Arbuckle",95912
"CA","Glenn County","Artois",95913
"CA","Butte County","Bangor",95914
"CA","Plumas County","Belden",95915
"CA","Butte County","Berry Creek",95916
"CA","Butte County","Biggs",95917
"CA","Yuba County","Browns Valley",95918
"CA","Yuba County","Brownsville",95919
"CA","Glenn County","Butte City",95920
"CA","Sierra County","Camptonville",95922
"CA","Plumas County","Canyon Dam",95923
"CA","Nevada County","Cedar Ridge",95924
"CA","Yuba County","Challenge",95925
"CA","Butte County","Chico",95926
"CA","Butte County","Chico",95927
"CA","Butte County","Chico",95928
"CA","Butte County","Chico",95929
"CA","Butte County","Clipper Mills",95930
"CA","Colusa County","Colusa",95932
"CA","Plumas County","Crescent Mills",95934
"CA","Yuba County","Dobbins",95935
"CA","Sierra County","Downieville",95936
"CA","Yolo County","Dunnigan",95937
"CA","Butte County","Durham",95938
"CA","Glenn County","Elk Creek",95939
"CA","Butte County","Feather Falls",95940
"CA","Butte County","Forbestown",95941
"CA","Butte County","Forest Ranch",95942
"CA","Glenn County","Glenn",95943
"CA","Sierra County","Goodyears Bar",95944
"CA","Nevada County","Grass Valley",95945
"CA","Nevada County","Penn Valley",95946
"CA","Plumas County","Greenville",95947
"CA","Butte County","Gridley",95948
"CA","Nevada County","Grass Valley",95949
"CA","Colusa County","Grimes",95950
"CA","Glenn County","Hamilton City",95951
"CA","Sutter County","Live Oak",95953
"CA","Butte County","Magalia",95954
"CA","Colusa County","Maxwell",95955
"CA","Plumas County","Meadow Valley",95956
"CA","Sutter County","Meridian",95957
"CA","Butte County","Nelson",95958
"CA","Nevada County","Nevada City",95959
"CA","Nevada County","North San Juan",95960
"CA","Yuba County","Olivehurst",95961
"CA","Yuba County","Oregon House",95962
"CA","Glenn County","Orland",95963
"CA","Butte County","Oroville",95965
"CA","Butte County","Oroville",95966
"CA","Butte County","Paradise",95967
"CA","Butte County","Palermo",95968
"CA","Butte County","Paradise",95969
"CA","Glenn County","Princeton",95970
"CA","Plumas County","Quincy",95971
"CA","Yuba County","Rackerby",95972
"CA","Butte County","Chico",95973
"CA","Butte County","Richvale",95974
"CA","Nevada County","Rough And Ready",95975
"CA","Butte County","Chico",95976
"CA","Yuba County","Smartsville",95977
"CA","Butte County","Stirling City",95978
"CA","Colusa County","Stonyford",95979
"CA","Plumas County","Storrie",95980
"CA","Plumas County","Strawberry Valley",95981
"CA","Sutter County","Sutter",95982
"CA","Plumas County","Taylorsville",95983
"CA","Plumas County","Twain",95984
"CA","Nevada County","Washington",95986
"CA","Colusa County","Williams",95987
"CA","Glenn County","Willows",95988
"CA","Sutter County","Yuba City",95991
"CA","Sutter County","Yuba City",95992
"CA","Sutter County","Yuba City",95993
"CA","Shasta County","Redding",96001
"CA","Shasta County","Redding",96002
"CA","Shasta County","Redding",96003
"CA","Modoc County","Adin",96006
"CA","Shasta County","Anderson",96007
"CA","Shasta County","Bella Vista",96008
"CA","Lassen County","Bieber",96009
"CA","Trinity County","Big Bar",96010
"CA","Shasta County","Big Bend",96011
"CA","Shasta County","Burney",96013
"CA","Siskiyou County","Callahan",96014
"CA","Modoc County","Canby",96015
"CA","Shasta County","Cassel",96016
"CA","Shasta County","Castella",96017
"CA","Shasta County","Shasta Lake",96019
"CA","Plumas County","Chester",96020
"CA","Tehama County","Corning",96021
"CA","Tehama County","Cottonwood",96022
"CA","Siskiyou County","Dorris",96023
"CA","Trinity County","Douglas City",96024
"CA","Siskiyou County","Dunsmuir",96025
"CA","Siskiyou County","Etna",96027
"CA","Shasta County","Fall River Mills",96028
"CA","Tehama County","Flournoy",96029
"CA","Siskiyou County","Forks Of Salmon",96031
"CA","Siskiyou County","Fort Jones",96032
"CA","Shasta County","French Gulch",96033
"CA","Siskiyou County","Gazelle",96034
"CA","Tehama County","Gerber",96035
"CA","Siskiyou County","Greenview",96037
"CA","Siskiyou County","Grenada",96038
"CA","Siskiyou County","Happy Camp",96039
"CA","Shasta County","Hat Creek",96040
"CA","Trinity County","Hayfork",96041
"CA","Siskiyou County","Hornbrook",96044
"CA","Trinity County","Hyampom",96046
"CA","Shasta County","Igo",96047
"CA","Trinity County","Junction City",96048
"CA","Shasta County","Redding",96049
"CA","Siskiyou County","Klamath River",96050
"CA","Shasta County","Lakehead",96051
"CA","Trinity County","Lewiston",96052
"CA","Modoc County","Lookout",96054
"CA","Tehama County","Los Molinos",96055
"CA","Lassen County","Mcarthur",96056
"CA","Siskiyou County","Mccloud",96057
"CA","Siskiyou County","Macdoel",96058
"CA","Tehama County","Manton",96059
"CA","Tehama County","Mill Creek",96061
"CA","Shasta County","Millville",96062
"CA","Tehama County","Mineral",96063
"CA","Siskiyou County","Montague",96064
"CA","Shasta County","Montgomery Creek",96065
"CA","Siskiyou County","Mount Shasta",96067
"CA","Lassen County","Nubieber",96068
"CA","Shasta County","Oak Run",96069
"CA","Shasta County","Obrien",96070
"CA","Shasta County","Old Station",96071
"CA","Shasta County","Palo Cedro",96073
"CA","Tehama County","Paskenta",96074
"CA","Tehama County","Paynes Creek",96075
"CA","Shasta County","Platina",96076
"CA","Tehama County","Proberta",96078
"CA","Shasta County","Shasta Lake",96079
"CA","Tehama County","Red Bluff",96080
"CA","Shasta County","Round Mountain",96084
"CA","Siskiyou County","Scott Bar",96085
"CA","Siskiyou County","Seiad Valley",96086
"CA","Shasta County","Shasta",96087
"CA","Shasta County","Shingletown",96088
"CA","Shasta County","Shasta Lake",96089
"CA","Tehama County","Tehama",96090
"CA","Trinity County","Trinity Center",96091
"CA","Tehama County","Vina",96092
"CA","Trinity County","Weaverville",96093
"CA","Siskiyou County","Weed",96094
"CA","Shasta County","Whiskeytown",96095
"CA","Shasta County","Whitmore",96096
"CA","Siskiyou County","Yreka",96097
"CA","Shasta County","Redding",96099
"CA","Modoc County","Alturas",96101
"CA","Plumas County","Blairsden-graeagle",96103
"CA","Modoc County","Cedarville",96104
"CA","Plumas County","Chilcoot",96105
"CA","Plumas County","Clio",96106
"CA","Mono County","Coleville",96107
"CA","Modoc County","Davis Creek",96108
"CA","Lassen County","Doyle",96109
"CA","Modoc County","Eagleville",96110
"CA","Nevada County","Floriston",96111
"CA","Modoc County","Fort Bidwell",96112
"CA","Lassen County","Herlong",96113
"CA","Lassen County","Janesville",96114
"CA","Modoc County","Lake City",96115
"CA","Modoc County","Likely",96116
"CA","Lassen County","Litchfield",96117
"CA","Sierra County","Loyalton",96118
"CA","Lassen County","Madeline",96119
"CA","Alpine County","Markleeville",96120
"CA","Plumas County","Milford",96121
"CA","Plumas County","Portola",96122
"CA","Lassen County","Ravendale",96123
"CA","Sierra County","Calpine",96124
"CA","Sierra County","Sierra City",96125
"CA","Sierra County","Sierraville",96126
"CA","Lassen County","Susanville",96127
"CA","Lassen County","Standish",96128
"CA","Plumas County","Beckwourth",96129
"CA","Lassen County","Susanville",96130
"CA","Lassen County","Termo",96132
"CA","Mono County","Topaz",96133
"CA","Siskiyou County","Tulelake",96134
"CA","Plumas County","Vinton",96135
"CA","Lassen County","Wendel",96136
"CA","Lassen County","Westwood",96137
"CA","Placer County","Carnelian Bay",96140
"CA","Placer County","Homewood",96141
"CA","El Dorado County","Tahoma",96142
"CA","Placer County","Kings Beach",96143
"CA","Placer County","Tahoe City",96145
"CA","Placer County","Olympic Valley",96146
"CA","Placer County","Tahoe Vista",96148
"CA","El Dorado County","South Lake Tahoe",96150
"CA","El Dorado County","South Lake Tahoe",96151
"CA","El Dorado County","South Lake Tahoe",96152
"CA","El Dorado County","South Lake Tahoe",96154
"CA","El Dorado County","South Lake Tahoe",96155
"CA","Alpine County","South Lake Tahoe",96156
"CA","El Dorado County","South Lake Tahoe",96157
"CA","El Dorado County","South Lake Tahoe",96158
"CA","Nevada County","Truckee",96160
"CA","Nevada County","Truckee",96161
"CA","Placer County","Truckee",96162
