GHCND:USC00045280,STATION,STATION_NAME,DATE,YEAR,MONTH,DAY,MDPR,MDSF,DAPR,DASF,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT01,WT05,WT04,WT03
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070619,2007,6,19,-9999,-9999,-9999,-9999,0,0,0,256,78,183,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070620,2007,6,20,-9999,-9999,-9999,-9999,0,0,0,261,122,156,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070621,2007,6,21,-9999,-9999,-9999,-9999,0,0,0,239,56,128,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070622,2007,6,22,-9999,-9999,-9999,-9999,0,0,0,272,61,139,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070623,2007,6,23,-9999,-9999,-9999,-9999,0,0,0,272,78,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070624,2007,6,24,-9999,-9999,-9999,-9999,0,0,0,256,111,133,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070625,2007,6,25,-9999,-9999,-9999,-9999,0,0,0,217,61,117,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070626,2007,6,26,-9999,-9999,-9999,-9999,0,0,0,267,39,111,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070627,2007,6,27,-9999,-9999,-9999,-9999,0,0,0,239,83,156,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070628,2007,6,28,-9999,-9999,-9999,-9999,0,0,0,256,128,161,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070629,2007,6,29,-9999,-9999,-9999,-9999,0,0,0,256,-9999,150,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070630,2007,6,30,-9999,-9999,-9999,-9999,0,0,0,239,122,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070701,2007,7,1,-9999,-9999,-9999,-9999,0,0,0,256,89,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070702,2007,7,2,-9999,-9999,-9999,-9999,0,0,0,267,89,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070703,2007,7,3,-9999,-9999,-9999,-9999,0,0,0,267,72,150,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070704,2007,7,4,-9999,-9999,-9999,-9999,0,0,0,306,83,161,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070705,2007,7,5,-9999,-9999,-9999,-9999,0,0,0,322,106,189,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070706,2007,7,6,-9999,-9999,-9999,-9999,0,0,0,322,139,222,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070707,2007,7,7,-9999,-9999,-9999,-9999,0,0,0,289,89,211,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070708,2007,7,8,-9999,-9999,-9999,-9999,0,0,0,283,78,139,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070709,2007,7,9,-9999,-9999,-9999,-9999,0,0,0,300,78,194,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070710,2007,7,10,-9999,-9999,-9999,-9999,0,0,0,283,144,189,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070711,2007,7,11,-9999,-9999,-9999,-9999,13,0,0,261,106,128,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070712,2007,7,12,-9999,-9999,-9999,-9999,0,0,0,250,72,156,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070713,2007,7,13,-9999,-9999,-9999,-9999,0,0,0,278,78,161,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070714,2007,7,14,-9999,-9999,-9999,-9999,0,0,0,278,117,172,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070715,2007,7,15,-9999,-9999,-9999,-9999,0,0,0,278,167,217,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070716,2007,7,16,-9999,-9999,-9999,-9999,0,0,0,267,106,178,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070717,2007,7,17,-9999,-9999,-9999,-9999,0,0,0,272,139,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070718,2007,7,18,-9999,-9999,-9999,-9999,0,0,0,250,111,128,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070719,2007,7,19,-9999,-9999,-9999,-9999,0,0,0,217,56,117,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070720,2007,7,20,-9999,-9999,-9999,-9999,0,0,0,250,61,161,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070721,2007,7,21,-9999,-9999,-9999,-9999,0,0,0,244,133,172,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070722,2007,7,22,-9999,-9999,-9999,-9999,0,0,0,267,78,144,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070723,2007,7,23,-9999,-9999,-9999,-9999,0,0,0,289,139,161,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070724,2007,7,24,-9999,-9999,-9999,-9999,0,0,0,283,150,172,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070725,2007,7,25,-9999,-9999,-9999,-9999,8,0,0,256,100,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070726,2007,7,26,-9999,-9999,-9999,-9999,231,0,0,233,72,128,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070727,2007,7,27,-9999,-9999,-9999,-9999,0,0,0,261,100,144,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070728,2007,7,28,-9999,-9999,-9999,-9999,0,0,0,272,106,150,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070729,2007,7,29,-9999,-9999,-9999,-9999,0,0,0,278,128,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070730,2007,7,30,-9999,-9999,-9999,-9999,0,0,0,283,133,178,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070731,2007,7,31,-9999,-9999,-9999,-9999,0,0,0,278,94,156,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070801,2007,8,1,-9999,-9999,-9999,-9999,0,0,0,289,111,156,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070802,2007,8,2,-9999,-9999,-9999,-9999,0,0,0,272,122,172,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070803,2007,8,3,-9999,-9999,-9999,-9999,8,0,0,250,83,122,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070804,2007,8,4,-9999,-9999,-9999,-9999,0,0,0,278,144,172,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070805,2007,8,5,-9999,-9999,-9999,-9999,0,0,0,256,128,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070806,2007,8,6,-9999,-9999,-9999,-9999,0,0,0,228,106,122,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070807,2007,8,7,-9999,-9999,-9999,-9999,0,0,0,206,100,139,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070808,2007,8,8,-9999,-9999,-9999,-9999,0,0,0,228,44,106,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070809,2007,8,9,-9999,-9999,-9999,-9999,0,0,0,244,111,144,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070810,2007,8,10,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,89,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070811,2007,8,11,-9999,-9999,-9999,-9999,0,0,0,267,106,156,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070812,2007,8,12,-9999,-9999,-9999,-9999,0,0,0,244,117,133,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070813,2007,8,13,-9999,-9999,-9999,-9999,0,0,0,256,128,183,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070814,2007,8,14,-9999,-9999,-9999,-9999,0,0,0,267,156,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070815,2007,8,15,-9999,-9999,-9999,-9999,0,0,0,272,89,128,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070816,2007,8,16,-9999,-9999,-9999,-9999,0,0,0,272,128,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070817,2007,8,17,-9999,-9999,-9999,-9999,0,0,0,261,139,172,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070818,2007,8,18,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070819,2007,8,19,-9999,-9999,-9999,-9999,0,0,0,250,122,133,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070820,2007,8,20,-9999,-9999,-9999,-9999,0,0,0,222,94,178,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070821,2007,8,21,-9999,-9999,-9999,-9999,0,0,0,256,78,122,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070822,2007,8,22,-9999,-9999,-9999,-9999,0,0,0,278,100,161,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070823,2007,8,23,-9999,-9999,-9999,-9999,0,0,0,267,78,117,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070824,2007,8,24,-9999,-9999,-9999,-9999,0,0,0,289,78,106,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070825,2007,8,25,-9999,-9999,-9999,-9999,0,0,0,267,111,156,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070826,2007,8,26,-9999,-9999,-9999,-9999,0,0,0,250,167,178,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070827,2007,8,27,-9999,-9999,-9999,-9999,0,0,0,222,94,122,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070828,2007,8,28,-9999,-9999,-9999,-9999,0,0,0,233,67,106,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070829,2007,8,29,-9999,-9999,-9999,-9999,8,0,0,239,61,106,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070830,2007,8,30,-9999,-9999,-9999,-9999,8,0,0,261,111,111,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070831,2007,8,31,-9999,-9999,-9999,-9999,109,0,0,244,61,89,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070901,2007,9,1,-9999,-9999,-9999,-9999,30,0,0,228,78,122,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070902,2007,9,2,-9999,-9999,-9999,-9999,0,0,0,239,111,156,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070903,2007,9,3,-9999,-9999,-9999,-9999,0,0,0,256,128,150,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070904,2007,9,4,-9999,-9999,-9999,-9999,0,0,0,239,139,144,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070905,2007,9,5,-9999,-9999,-9999,-9999,0,0,0,239,33,78,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070906,2007,9,6,-9999,-9999,-9999,-9999,0,0,0,233,28,61,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070907,2007,9,7,-9999,-9999,-9999,-9999,0,0,0,256,44,78,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070908,2007,9,8,-9999,-9999,-9999,-9999,0,0,0,250,-9999,94,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070909,2007,9,9,-9999,-9999,-9999,-9999,0,0,0,250,56,100,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070910,2007,9,10,-9999,-9999,-9999,-9999,0,0,0,250,67,83,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070911,2007,9,11,-9999,-9999,-9999,-9999,0,0,0,244,44,67,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070912,2007,9,12,-9999,-9999,-9999,-9999,0,0,0,250,67,111,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070913,2007,9,13,-9999,-9999,-9999,-9999,0,0,0,239,117,122,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070914,2007,9,14,-9999,-9999,-9999,-9999,0,0,0,206,89,106,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070915,2007,9,15,-9999,-9999,-9999,-9999,0,0,0,178,22,33,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070916,2007,9,16,-9999,-9999,-9999,-9999,0,0,0,194,11,33,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070917,2007,9,17,-9999,-9999,-9999,-9999,0,0,0,183,33,67,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070918,2007,9,18,-9999,-9999,-9999,-9999,0,0,0,178,0,100,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070919,2007,9,19,-9999,-9999,-9999,-9999,0,0,0,194,56,67,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070920,2007,9,20,-9999,-9999,-9999,-9999,0,0,0,94,6,17,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070921,2007,9,21,-9999,-9999,-9999,-9999,0,0,0,89,6,67,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070922,2007,9,22,-9999,-9999,-9999,-9999,10,0,0,117,17,33,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070923,2007,9,23,-9999,-9999,-9999,-9999,23,0,0,78,6,22,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070924,2007,9,24,-9999,-9999,-9999,-9999,0,0,0,106,6,17,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070925,2007,9,25,-9999,-9999,-9999,-9999,0,0,0,133,-33,-17,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070926,2007,9,26,-9999,-9999,-9999,-9999,0,0,0,161,-22,-6,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070927,2007,9,27,-9999,-9999,-9999,-9999,0,0,0,183,0,11,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070928,2007,9,28,-9999,-9999,-9999,-9999,0,0,0,189,28,67,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070929,2007,9,29,-9999,-9999,-9999,-9999,0,0,0,117,-28,-17,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20070930,2007,9,30,-9999,-9999,-9999,-9999,0,0,0,156,-39,-22,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071001,2007,10,1,-9999,-9999,-9999,-9999,0,0,0,172,78,89,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071002,2007,10,2,-9999,-9999,-9999,-9999,0,0,0,144,-39,-22,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071003,2007,10,3,-9999,-9999,-9999,-9999,0,0,0,211,-17,128,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071004,2007,10,4,-9999,-9999,-9999,-9999,0,0,0,194,67,72,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071005,2007,10,5,-9999,-9999,-9999,-9999,64,-9999,64,117,-44,-28,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071006,2007,10,6,-9999,-9999,-9999,-9999,81,-9999,76,11,-61,-61,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071007,2007,10,7,-9999,-9999,-9999,-9999,0,-9999,0,61,-67,-50,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071008,2007,10,8,-9999,-9999,-9999,-9999,0,-9999,0,161,-39,-28,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071009,2007,10,9,-9999,-9999,-9999,-9999,0,-9999,0,183,-39,-22,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071010,2007,10,10,-9999,-9999,-9999,-9999,0,0,0,156,-11,17,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071011,2007,10,11,-9999,-9999,-9999,-9999,0,0,0,133,-39,-33,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071012,2007,10,12,-9999,-9999,-9999,-9999,0,0,0,183,-28,44,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071013,2007,10,13,-9999,-9999,-9999,-9999,84,25,25,94,-11,-11,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071014,2007,10,14,-9999,-9999,-9999,-9999,0,-9999,0,122,-39,-33,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071015,2007,10,15,-9999,-9999,-9999,-9999,0,-9999,0,161,56,61,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071016,2007,10,16,-9999,-9999,-9999,-9999,0,0,0,-9999,11,22,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071017,2007,10,17,-9999,-9999,-9999,-9999,0,0,0,83,0,6,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071018,2007,10,18,-9999,-9999,-9999,-9999,0,0,0,78,17,61,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071019,2007,10,19,-9999,-9999,-9999,-9999,0,0,0,161,11,100,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071020,2007,10,20,-9999,-9999,-9999,-9999,5,0,0,167,33,50,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071021,2007,10,21,-9999,-9999,-9999,-9999,0,0,0,89,-83,-44,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071022,2007,10,22,-9999,-9999,-9999,-9999,0,0,0,106,-44,-33,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071023,2007,10,23,-9999,-9999,-9999,-9999,0,0,0,172,-22,-17,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071024,2007,10,24,-9999,-9999,-9999,-9999,0,0,0,217,-6,11,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071025,2007,10,25,-9999,-9999,-9999,-9999,0,0,0,228,-11,-11,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071026,2007,10,26,-9999,-9999,-9999,-9999,0,0,0,183,0,6,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071027,2007,10,27,-9999,-9999,-9999,-9999,0,0,0,172,17,22,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071028,2007,10,28,-9999,-9999,-9999,-9999,0,0,0,150,0,11,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071029,2007,10,29,-9999,-9999,-9999,-9999,8,0,0,150,-11,0,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071030,2007,10,30,-9999,-9999,-9999,-9999,38,0,0,128,-22,-11,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071031,2007,10,31,-9999,-9999,-9999,-9999,0,0,0,117,-33,-28,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071101,2007,11,1,-9999,-9999,-9999,-9999,0,0,0,122,-39,-28,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071102,2007,11,2,-9999,-9999,-9999,-9999,0,0,0,128,-44,-39,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071103,2007,11,3,-9999,-9999,-9999,-9999,0,0,0,122,-50,-44,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071104,2007,11,4,-9999,-9999,-9999,-9999,0,0,0,133,-61,-22,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071105,2007,11,5,-9999,-9999,-9999,-9999,0,0,0,150,-50,-22,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071106,2007,11,6,-9999,-9999,-9999,-9999,0,0,0,150,-44,-6,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071107,2007,11,7,-9999,-9999,-9999,-9999,0,0,0,139,-33,0,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071108,2007,11,8,-9999,-9999,-9999,-9999,0,0,0,-9999,-39,-6,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071109,2007,11,9,-9999,-9999,-9999,-9999,0,0,0,161,-6,83,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071110,2007,11,10,-9999,-9999,-9999,-9999,0,0,0,128,-39,0,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20071111,2007,11,11,-9999,-9999,-9999,-9999,86,0,25,150,22,39,-9999,-9999,-9999,-9999
