tactic_id,media_type,num_bids_passed_budget_check,num_bids_failed_budget_check,click_score,conversion_score,cpm_bid,cpc_bid,cpa_bid,logtime,refresh_time,internal_bid_wins,viewability_score,in_target_score,cpv_bid,cpg_bid,date
472457,1,201226,2288,0,284.68008943275515,1.908674813243741,0,0.23378678867010047,"2015-05-05 21:25:00","2015-05-05 21:25:11",111,48242.51186529449,0,0,0,2015-05-05
472457,1,200560,2085,0,287.4053404919765,2.2428581725644756,0,0.23061364543632754,"2015-05-05 21:26:00","2015-05-05 21:26:11",130,48395.15175905974,0,0,0,2015-05-05
472457,1,195996,1745,0,280.6120519495485,2.6251573430941604,0,0.2264875301621583,"2015-05-05 21:27:00","2015-05-05 21:27:11",166,47513.25963774052,0,0,0,2015-05-05
472457,1,196849,2042,0,289.74142947948746,3.053375778390042,0,0.2212946807945827,"2015-05-05 21:28:00","2015-05-05 21:28:11",434,47736.451576242,0,0,0,2015-05-05
472457,1,189765,2796,0,275.3456417325133,3.366851896719101,0,0.2180910234434008,"2015-05-05 21:29:00","2015-05-05 21:29:11",1775,45962.447631725365,0,0,0,2015-05-05
472457,1,187716,3056,0,284.3413892556363,3.7499930008388116,0,0.21378723775261282,"2015-05-05 21:30:00","2015-05-05 21:30:11",5900,45516.11212450852,0,0,0,2015-05-05
472457,1,198369,1667,0,291.69920934091675,4.107226957205522,0,0.2097660991153074,"2015-05-05 21:31:00","2015-05-05 21:31:11",13674,48296.86283513069,0,0,0,2015-05-05
472457,1,192784,1731,0,279.6135681257949,4.242331038917874,0,0.2087144005503411,"2015-05-05 21:32:00","2015-05-05 21:32:11",19767,46941.168454761995,0,0,0,2015-05-05
472457,1,193684,1672,0,290.61263855144716,3.982426094556047,0,0.2088140262020302,"2015-05-05 21:33:00","2015-05-05 21:33:11",17122,47176.59707477139,0,0,0,2015-05-05
472457,1,195626,1156,0,287.21782710610546,3.3721160865685613,0,0.2085738370768703,"2015-05-05 21:34:00","2015-05-05 21:34:11",6873,47496.86903953034,0,0,0,2015-05-05
472457,1,196317,936,0,274.0526369507801,2.651981000839811,0,0.20789752905072922,"2015-05-05 21:35:00","2015-05-05 21:35:11",1528,47641.2013202081,0,0,0,2015-05-05
472457,1,190193,740,0,272.7444030471766,2.2108108721835045,0,0.20869782528483105,"2015-05-05 21:36:00","2015-05-05 21:36:11",395,46248.48800548062,0,0,0,2015-05-05
472457,1,196386,935,0,284.1692668367054,2.1308436346615744,0,0.20852757297662838,"2015-05-05 21:37:00","2015-05-05 21:37:11",222,47479.185211891476,0,0,0,2015-05-05
472457,1,193993,1229,0,267.2567600974532,2.4157280748904824,0,0.2085964265150674,"2015-05-05 21:38:00","2015-05-05 21:38:11",132,46092.14362834547,0,0,0,2015-05-05
472457,1,191813,3126,0,262.7394562827982,2.796907628140227,0,0.20642805384598073,"2015-05-05 21:39:00","2015-05-05 21:39:11",564,45793.78751823397,0,0,0,2015-05-05
472457,1,197528,4690,0,261.8752250424955,3.1961774832771974,0,0.20366661961901106,"2015-05-05 21:40:00","2015-05-05 21:40:11",2350,47237.097713408395,0,0,0,2015-05-05
472457,1,209292,3520,0,270.9548725054452,3.671088475260235,0,0.19912113677035337,"2015-05-05 21:41:00","2015-05-05 21:41:11",7389,50042.37376625672,0,0,0,2015-05-05
472457,1,209618,1584,0,279.4471834837237,4.036035460257257,0,0.19720760913415236,"2015-05-05 21:42:00","2015-05-05 21:42:11",14903,50252.60318591566,0,0,0,2015-05-05
472457,1,198532,1428,0,254.64925203014386,4.319156497362719,0,0.19777741064177246,"2015-05-05 21:43:00","2015-05-05 21:43:11",20788,47119.8845691065,0,0,0,2015-05-05
472457,1,210093,1004,0,274.9084680944722,3.8270686175986786,0,0.2022510039048673,"2015-05-05 21:44:00","2015-05-05 21:45:11",11340,49700.90672687973,0,0,0,2015-05-05
472457,1,196583,774,0,260.80153210094664,3.0968653742091554,0,0.20194019319782694,"2015-05-05 21:46:00","2015-05-05 21:46:11",4017,46819.684311288984,0,0,0,2015-05-05
472457,1,200129,749,0,256.63785540963437,2.139486521842236,0,0.18965618283748306,"2015-05-05 21:48:00","2015-05-05 21:48:11",1173,47641.68562818323,0,0,0,2015-05-05
472457,1,199745,1418,0,253.17831280420654,2.3253040643540173,0,0.18861207547308967,"2015-05-05 21:49:00","2015-05-05 21:49:11",687,47540.64512603058,0,0,0,2015-05-05
472457,1,201769,2636,0,269.88656603160416,2.7192465425778156,0,0.19140203556708807,"2015-05-05 21:50:00","2015-05-05 21:50:11",494,48132.82675753685,0,0,0,2015-05-05
472457,1,211069,2506,0,269.78745657508847,3.110722024673361,0,0.1926877789218494,"2015-05-05 21:51:00","2015-05-05 21:51:11",964,50061.28448542582,0,0,0,2015-05-05
472457,1,215695,2016,0,275.46542565226906,3.5614625934030633,0,0.19302608010954325,"2015-05-05 21:52:00","2015-05-05 21:52:11",3788,50902.893708139876,0,0,0,2015-05-05
472457,1,222333,1422,0,294.8606142595762,4.018815658826647,0,0.19353642438790689,"2015-05-05 21:53:00","2015-05-05 21:53:11",11267,52812.50844088251,0,0,0,2015-05-05
472457,1,218010,5967,0,272.01244798834733,4.3116662485105754,0,0.19028670050000454,"2015-05-05 21:54:00","2015-05-05 21:54:11",20315,51514.05694676314,0,0,0,2015-05-05
472457,1,230519,7347,0,276.38789437448776,4.2892139197287795,0,0.18706686760028388,"2015-05-05 21:55:00","2015-05-05 21:55:11",24689,54717.31328172276,0,0,0,2015-05-05
472457,1,232073,1061,0,289.40901549486824,3.709836221717903,0,0.1862297388562857,"2015-05-05 21:56:00","2015-05-05 21:56:11",14158,54936.75000089658,0,0,0,2015-05-05
472457,1,228319,757,0,280.72851666597353,2.884670466470746,0,0.1890700564392245,"2015-05-05 21:57:00","2015-05-05 21:57:11",4309,54004.8546510627,0,0,0,2015-05-05
472457,1,225557,612,0,300.74319018609964,2.1511850011092184,0,0.19219441121115197,"2015-05-05 21:58:00","2015-05-05 21:58:11",1675,53484.49766565897,0,0,0,2015-05-05
472457,1,219185,836,0,298.7840534472387,1.7950278094172456,0,0.19590504907941714,"2015-05-05 21:59:00","2015-05-05 21:59:11",494,51687.95217306667,0,0,0,2015-05-05
472457,1,215797,1655,0,282.16144880959234,1.8433059984443216,0,0.19960162717044888,"2015-05-05 22:00:00","2015-05-05 22:00:11",776,50806.12848032952,0,0,0,2015-05-05
472457,1,214259,1805,0,284.5958725142694,2.13081544184627,0,0.19986570787581073,"2015-05-05 22:01:00","2015-05-05 22:01:11",1318,50830.83410683476,0,0,0,2015-05-05
472457,1,223082,1796,0,289.5448321702654,2.5671804635674715,0,0.19890767255681954,"2015-05-05 22:02:00","2015-05-05 22:02:11",2145,53198.590094257255,0,0,0,2015-05-05
472457,1,224505,1850,0,299.4578480537266,3.052487809895278,0,0.19558165300861913,"2015-05-05 22:03:00","2015-05-05 22:03:11",4908,53355.08988513013,0,0,0,2015-05-05
472457,1,220767,5372,0,293.4276616025947,3.5136330318114912,0,0.19293589216897114,"2015-05-05 22:04:00","2015-05-05 22:04:11",9652,52589.94686078725,0,0,0,2015-05-05
472457,1,214676,16890,0,282.5163270496593,3.879234924720142,0,0.19237681416328398,"2015-05-05 22:05:00","2015-05-05 22:05:11",14672,50746.41666646283,0,0,0,2015-05-05
472457,1,209562,10950,0,280.023882388888,4.062124146712833,0,0.19290689651207663,"2015-05-05 22:06:00","2015-05-05 22:06:11",18533,49708.378681385555,0,0,0,2015-05-05
472457,1,218807,1551,0,285.5614550520091,3.873332318982497,0,0.19128259480890275,"2015-05-05 22:07:00","2015-05-05 22:07:11",17139,51987.866818986324,0,0,0,2015-05-05
472457,1,221553,677,0,282.70367321856065,3.3725000378714878,0,0.18787388305768343,"2015-05-05 22:08:00","2015-05-05 22:08:11",8376,52468.54787081189,0,0,0,2015-05-05
472457,1,226444,780,0,288.27272880872613,2.7800738752841117,0,0.18551281240135262,"2015-05-05 22:09:00","2015-05-05 22:09:11",2289,53301.76858545169,0,0,0,2015-05-05
472457,1,218703,1019,0,277.9125120324903,2.3139232582445413,0,0.18493942831510468,"2015-05-05 22:10:00","2015-05-05 22:10:11",808,51615.65128943874,0,0,0,2015-05-05
472457,1,223166,964,0,289.44147064499344,2.251344884614692,0,0.1886861806435094,"2015-05-05 22:11:00","2015-05-05 22:11:11",234,52752.71105535671,0,0,0,2015-05-05
472457,1,228492,1339,0,303.09042294800315,2.482139809372899,0,0.1915834671367214,"2015-05-05 22:12:00","2015-05-05 22:12:11",224,54158.25921813203,0,0,0,2015-05-05
472457,1,229401,1944,0,308.0885283775794,2.828687200153332,0,0.19396817506764633,"2015-05-05 22:13:00","2015-05-05 22:13:11",733,54406.007775550395,0,0,0,2015-05-05
472457,1,220120,3644,0,297.82812524728126,3.2267670122182244,0,0.19747197660761817,"2015-05-05 22:14:00","2015-05-05 22:14:11",3670,52240.76196788787,0,0,0,2015-05-05
472457,1,219071,6482,0,292.66614377387276,3.6138039373096364,0,0.1999130925376871,"2015-05-05 22:15:00","2015-05-05 22:15:11",9194,51749.949952089104,0,0,0,2015-05-05
472457,1,221027,2937,0,288.3950842132368,3.8881916399783325,0,0.2000151212850236,"2015-05-05 22:16:00","2015-05-05 22:16:11",16589,52529.6747464299,0,0,0,2015-05-05
472457,1,216006,3977,0,280.602353538886,3.922580958570553,0,0.19783400657655598,"2015-05-05 22:17:00","2015-05-05 22:17:11",20195,51394.30087256152,0,0,0,2015-05-05
472457,1,220366,1830,0,284.64465715330283,3.5957018660125994,0,0.196721350687443,"2015-05-05 22:18:00","2015-05-05 22:18:11",16635,52292.40338983449,0,0,0,2015-05-05
472457,1,222218,887,0,282.9752159425725,2.9140458239504725,0,0.19610312267342203,"2015-05-05 22:19:00","2015-05-05 22:19:11",7829,52670.24710244383,0,0,0,2015-05-05
472457,1,223992,1111,0,281.21313213668805,2.1383199035228984,0,0.1965636365007915,"2015-05-05 22:20:00","2015-05-05 22:20:11",3644,53257.565508463216,0,0,0,2015-05-05
472457,1,218461,793,0,284.1671348814332,1.5951527351826755,0,0.19705653833635936,"2015-05-05 22:21:00","2015-05-05 22:21:11",2212,51929.529631067475,0,0,0,2015-05-05
472457,1,213771,829,0,281.06836652287495,1.5706559427745084,0,0.19875815554431595,"2015-05-05 22:22:00","2015-05-05 22:22:11",1630,51153.847567358614,0,0,0,2015-05-05
472457,1,220266,1061,0,288.16765472175655,1.8328404085346224,0,0.20173633696023152,"2015-05-05 22:23:00","2015-05-05 22:23:11",1196,52915.62058640801,0,0,0,2015-05-05
472457,1,213332,2581,0,278.00242086006574,2.214556401111645,0,0.20233347004611835,"2015-05-05 22:24:00","2015-05-05 22:24:11",699,51606.363680317765,0,0,0,2015-05-05
472457,1,213872,3874,0,280.6334195299479,2.6931548602718816,0,0.19937132351096698,"2015-05-05 22:25:00","2015-05-05 22:25:11",1150,51750.911976404095,0,0,0,2015-05-05
472457,1,225547,1579,0,294.3215007116631,3.140331239732743,0,0.19490655753977115,"2015-05-05 22:26:00","2015-05-05 22:26:11",4376,54161.11279510383,0,0,0,2015-05-05
472457,1,214454,2673,0,285.5506792806802,3.5036382620986317,0,0.19082708587639774,"2015-05-05 22:27:00","2015-05-05 22:27:11",11940,51411.01075181213,0,0,0,2015-05-05
472457,1,213498,13544,0,276.31851457737775,3.6446983792412,0,0.1887278399131486,"2015-05-05 22:28:00","2015-05-05 22:28:11",18641,51287.35625444101,0,0,0,2015-05-05
472457,1,205356,15411,0,270.76515173458273,3.4400887206814272,0,0.189935390382987,"2015-05-05 22:29:00","2015-05-05 22:29:11",16998,49729.5913434552,0,0,0,2015-05-05
472457,1,210169,2523,0,280.0746604122574,2.801297770632469,0,0.1925911053619507,"2015-05-05 22:30:00","2015-05-05 22:30:11",8460,51101.12660296358,0,0,0,2015-05-05
472457,1,207045,704,0,284.35042514884327,1.9607042052193857,0,0.1953642412423011,"2015-05-05 22:31:00","2015-05-05 22:31:11",1763,50451.05770530333,0,0,0,2015-05-05
472457,1,210824,711,0,294.86602271109484,1.3111909357365927,0,0.19641512798954094,"2015-05-05 22:32:00","2015-05-05 22:32:11",543,51500.84752084181,0,0,0,2015-05-05
472457,1,212872,768,0,305.6332949426403,0.9859554919358692,0,0.19661535354832066,"2015-05-05 22:33:00","2015-05-05 22:33:11",220,52051.50435319821,0,0,0,2015-05-05
472457,1,212237,1914,0,300.3770640328609,1.118682038880702,0,0.19465851097875,"2015-05-05 22:34:00","2015-05-05 22:34:11",68,51954.82743736189,0,0,0,2015-05-05
472457,1,204606,3192,0,288.4516029604811,1.438339391768574,0,0.192555195727137,"2015-05-05 22:35:00","2015-05-05 22:35:11",101,49940.21309889871,0,0,0,2015-05-05
472457,1,204844,2373,0,287.25368372536525,1.8710151281449652,0,0.18913604187697267,"2015-05-05 22:36:00","2015-05-05 22:36:11",175,50298.07755099788,0,0,0,2015-05-05
472457,1,206901,2992,0,288.09207129117266,2.344159449791967,0,0.18695394139536192,"2015-05-05 22:37:00","2015-05-05 22:37:11",533,50844.79162094758,0,0,0,2015-05-05
472457,1,204408,2165,0,281.19395666852677,2.773422818712678,0,0.18621973768482236,"2015-05-05 22:38:00","2015-05-05 22:38:11",1973,49628.57311769062,0,0,0,2015-05-05
472457,1,206768,2883,0,278.5409456824699,3.121738233193376,0,0.1883938031408857,"2015-05-05 22:39:00","2015-05-05 22:39:11",6756,50075.13228850726,0,0,0,2015-05-05
472457,1,207897,2458,0,270.1082351939841,3.4325724246724922,0,0.19190021802664184,"2015-05-05 22:40:00","2015-05-05 22:40:11",13379,50232.57700279848,0,0,0,2015-05-05
472457,1,211215,1831,0,267.2083619908171,3.4825245825713886,0,0.19153648082986138,"2015-05-05 22:41:00","2015-05-05 22:41:11",18792,50605.21774223352,0,0,0,2015-05-05
472457,1,215635,3084,0,273.59783898030736,3.193812719904461,0,0.19264030544827232,"2015-05-05 22:42:00","2015-05-05 22:42:11",15082,51878.790873429265,0,0,0,2015-05-05
472457,1,219192,1126,0,282.5899390349549,2.4601745573560247,0,0.18615288386463597,"2015-05-05 22:43:00","2015-05-05 22:43:11",6085,52743.43190894196,0,0,0,2015-05-05
472457,1,227213,714,0,291.48633309620413,1.7370589276245325,0,0.18887533759646674,"2015-05-05 22:44:00","2015-05-05 22:44:11",1996,54255.312346586135,0,0,0,2015-05-05
472457,1,229905,1062,0,294.94567739661284,1.1603164839057223,0,0.1890054343343472,"2015-05-05 22:45:00","2015-05-05 22:45:11",816,54849.038515479995,0,0,0,2015-05-05
472457,1,222664,941,0,291.067598066689,0.8298503288794984,0,0.1840004109742224,"2015-05-05 22:46:00","2015-05-05 22:46:11",240,53178.98966400293,0,0,0,2015-05-05
472457,1,234053,1401,0,298.2775860549649,1.0261293783547896,0,0.18070968576625657,"2015-05-05 22:47:00","2015-05-05 22:47:11",86,55962.280376162256,0,0,0,2015-05-05
472457,1,233682,1964,0,289.0394036071691,1.3650398988895298,0,0.18041875911732153,"2015-05-05 22:48:00","2015-05-05 22:48:11",179,55924.480435526035,0,0,0,2015-05-05
472457,1,228396,4199,0,291.8654886158799,1.760912687259662,0,0.18122384496060998,"2015-05-05 22:49:00","2015-05-05 22:49:11",493,54053.592044047684,0,0,0,2015-05-05
472457,1,227321,5764,0,295.13665298504134,2.2197876930915545,0,0.18145051758837114,"2015-05-05 22:50:00","2015-05-05 22:50:11",1336,53484.93805693794,0,0,0,2015-05-05
472457,1,240044,2260,0,312.30601127842925,2.6472314340341816,0,0.1814906728869769,"2015-05-05 22:51:00","2015-05-05 22:51:11",3743,56740.955393553144,0,0,0,2015-05-05
472457,1,239428,1710,0,312.54440477548064,3.1137407919237745,0,0.17836831338780448,"2015-05-05 22:52:00","2015-05-05 22:52:11",9896,56810.74843697724,0,0,0,2015-05-05
472457,1,235390,2768,0,307.2400247063416,3.497878426925349,0,0.17483036575085625,"2015-05-05 22:53:00","2015-05-05 22:53:11",19892,55821.45124698647,0,0,0,2015-05-05
472457,1,241594,5583,0,299.94946267376594,3.5633818403283843,0,0.17200133485635966,"2015-05-05 22:54:00","2015-05-05 22:54:11",25140,57350.23033769822,0,0,0,2015-05-05
472457,1,252869,1265,0,326.9872317662293,3.165308791250791,0,0.17121048259382338,"2015-05-05 22:55:00","2015-05-05 22:55:11",21563,60247.698922962205,0,0,0,2015-05-05
472457,1,244774,742,0,310.56908515398663,2.378347532663819,0,0.17075039651722163,"2015-05-05 22:56:00","2015-05-05 22:56:11",9225,58260.57746901618,0,0,0,2015-05-05
472457,1,253777,632,0,315.76855009903556,1.569760128803137,0,0.171067920743524,"2015-05-05 22:57:00","2015-05-05 22:57:11",4848,59961.813170393514,0,0,0,2015-05-05
472457,1,251833,569,0,313.69647970776685,0.9597000496949176,0,0.171370030351513,"2015-05-05 22:58:00","2015-05-05 22:58:11",2320,59903.95568673668,0,0,0,2015-05-05
472457,1,256013,845,0,328.2749136700968,0.818711829925727,0,0.17119077730753773,"2015-05-05 22:59:00","2015-05-05 22:59:11",1300,60850.38401012477,0,0,0,2015-05-05
472457,1,251931,1892,0,324.150293242945,0.9628130697737736,0,0.1694493385411301,"2015-05-05 23:00:00","2015-05-05 23:00:11",686,59911.25365143755,0,0,0,2015-05-05
472457,1,252489,1766,0,319.489127541015,1.2728801600617308,0,0.16855552352299505,"2015-05-05 23:01:00","2015-05-05 23:01:11",303,60196.09453275563,0,0,0,2015-05-05
472457,1,252746,2380,0,314.2740036567946,1.65876033548542,0,0.1690355628251867,"2015-05-05 23:02:00","2015-05-05 23:02:11",400,60315.76727240727,0,0,0,2015-05-05
472457,1,246276,2051,0,310.79174490651997,2.0477719505022915,0,0.1703687529446564,"2015-05-05 23:03:00","2015-05-05 23:03:11",2148,58714.05377871283,0,0,0,2015-05-05
472457,1,253569,3867,0,306.8262024474775,2.4424160573345266,0,0.1717586991033362,"2015-05-05 23:04:00","2015-05-05 23:04:11",6998,60254.4701260381,0,0,0,2015-05-05
472457,1,250930,11650,0,295.77644466607074,2.7989871171799754,0,0.17314896947556366,"2015-05-05 23:05:00","2015-05-05 23:05:11",13663,59643.502656867786,0,0,0,2015-05-05
472457,1,257248,6433,0,319.4567612017716,2.99275518526618,0,0.1749050015821942,"2015-05-05 23:06:00","2015-05-05 23:06:11",23379,61380.112108104906,0,0,0,2015-05-05
472457,1,248394,5997,0,308.75818951865796,2.900914308806019,0,0.1774309496496195,"2015-05-05 23:07:00","2015-05-05 23:07:11",20617,59254.68403598901,0,0,0,2015-05-05
472457,1,256283,1671,0,320.3754978546498,2.4927281896223548,0,0.17871297075082854,"2015-05-05 23:08:00","2015-05-05 23:08:11",13010,61319.270223778265,0,0,0,2015-05-05
472457,1,256016,720,0,314.3109007155898,1.87570771512761,0,0.17753605067667028,"2015-05-05 23:09:00","2015-05-05 23:09:11",4864,61120.03150992613,0,0,0,2015-05-05
472457,1,260885,991,0,322.64549352654495,1.322149195952361,0,0.1748487097822247,"2015-05-05 23:10:00","2015-05-05 23:10:11",1721,62374.071301922304,0,0,0,2015-05-05
472457,1,258036,797,0,311.1096820444745,1.0443164052693923,0,0.17145191194722775,"2015-05-05 23:11:00","2015-05-05 23:11:11",723,61788.47120654188,0,0,0,2015-05-05
472457,1,257386,1255,0,310.4743187427481,1.1343535902908208,0,0.16879824040499372,"2015-05-05 23:12:00","2015-05-05 23:12:11",122,61611.54678837563,0,0,0,2015-05-05
472457,1,250556,1687,0,296.3690104513307,1.3986709182532686,0,0.16619693344695313,"2015-05-05 23:13:00","2015-05-05 23:13:11",216,59673.3687698577,0,0,0,2015-05-05
472457,1,255715,4657,0,309.2983605861282,1.800577699696609,0,0.16792707459688103,"2015-05-05 23:14:00","2015-05-05 23:14:11",953,60874.30096190643,0,0,0,2015-05-05
472457,1,250047,5252,0,291.7573591644098,2.2625853300036662,0,0.16523981992761116,"2015-05-05 23:15:00","2015-05-05 23:15:11",4825,59615.63693874053,0,0,0,2015-05-05
472457,1,252029,2695,0,303.7146286503125,2.6994397054643646,0,0.16643435276038251,"2015-05-05 23:16:00","2015-05-05 23:16:11",15679,59972.9897942004,0,0,0,2015-05-05
472457,1,252331,6682,0,319.25822972875267,3.0548477672073036,0,0.1672605916390152,"2015-05-05 23:17:00","2015-05-05 23:17:11",25800,60138.23787816393,0,0,0,2015-05-05
472457,1,247798,21526,0,319.1707014925598,2.9388579415869756,0,0.16902561638409888,"2015-05-05 23:18:00","2015-05-05 23:18:11",26417,59213.25819445259,0,0,0,2015-05-05
472457,1,253456,11136,0,311.27245756566833,2.4036028456603558,0,0.1692226521140497,"2015-05-05 23:19:00","2015-05-05 23:19:11",15045,60818.86920275732,0,0,0,2015-05-05
472457,1,266662,3308,0,330.6687180836526,1.6696245056787309,0,0.17174449987849358,"2015-05-05 23:20:00","2015-05-05 23:20:11",5554,63936.25448522309,0,0,0,2015-05-05
472457,1,274527,764,0,338.20557487210056,0.7951564097825424,0,0.17530654608760757,"2015-05-05 23:21:00","2015-05-05 23:21:11",2186,65787.07729030811,0,0,0,2015-05-05
472457,1,276294,678,0,342.59324528593726,0.38233462531277745,0,0.17995917839999903,"2015-05-05 23:22:00","2015-05-05 23:22:11",332,66476.64014546538,0,0,0,2015-05-05
472457,1,278759,1064,0,362.11522724067135,0.27421697124409616,0,0.18332533077654703,"2015-05-05 23:23:00","2015-05-05 23:23:11",133,67325.20042906895,0,0,0,2015-05-05
472457,1,257926,2532,0,334.5081050321541,0.534957332505903,0,0.18576854309577479,"2015-05-05 23:24:00","2015-05-05 23:24:11",296,62883.08460871451,0,0,0,2015-05-05
472457,1,267018,4036,0,354.3149512498063,0.9597068092840974,0,0.18740368049010095,"2015-05-05 23:25:00","2015-05-05 23:25:11",858,64890.138929248715,0,0,0,2015-05-05
472457,1,240915,2967,0,311.2156257066481,1.3973979528964964,0,0.1896689892295415,"2015-05-05 23:26:00","2015-05-05 23:26:11",1250,58367.26544540377,0,0,0,2015-05-05
472457,1,253837,2281,0,324.9102672213318,1.8735534686762987,0,0.193523285555512,"2015-05-05 23:27:00","2015-05-05 23:27:11",2615,61668.083724014214,0,0,0,2015-05-05
472457,1,253394,1843,0,334.7937016868228,2.3398373681010547,0,0.197244439051206,"2015-05-05 23:28:00","2015-05-05 23:28:11",5859,61642.597483958,0,0,0,2015-05-05
472457,1,242808,3318,0,333.71024564018853,2.726209279556994,0,0.19930384746522842,"2015-05-05 23:29:00","2015-05-05 23:29:11",12271,59314.04172367558,0,0,0,2015-05-05
472457,1,245092,2263,0,342.0315336248317,3.013373579888528,0,0.19925285775607468,"2015-05-05 23:30:00","2015-05-05 23:30:11",18917,59743.108971548565,0,0,0,2015-05-05
472457,1,231677,2164,0,330.6179597686534,3.097844879163112,0,0.1971519837950872,"2015-05-05 23:31:00","2015-05-05 23:31:11",20790,56739.68513557153,0,0,0,2015-05-05
472457,1,245508,1011,0,335.95400408165557,2.7408517998831106,0,0.19275334270203834,"2015-05-05 23:32:00","2015-05-05 23:32:11",15260,60131.12953388368,0,0,0,2015-05-05
472457,1,242822,515,0,319.64991694387425,2.0258664337770322,0,0.1884493018447266,"2015-05-05 23:33:00","2015-05-05 23:33:11",5535,59174.18419158569,0,0,0,2015-05-05
472457,1,253356,703,0,328.9934488904023,1.2638472032862271,0,0.18518860208460455,"2015-05-05 23:34:00","2015-05-05 23:34:11",2475,61584.84737260168,0,0,0,2015-05-05
472457,1,257635,1057,0,334.91077877516017,0.7257465278830687,0,0.1838101225308933,"2015-05-05 23:35:00","2015-05-05 23:35:11",1902,62223.673650075885,0,0,0,2015-05-05
472457,1,256875,900,0,322.9513656014498,0.6906608557823204,0,0.1842055834565807,"2015-05-05 23:36:00","2015-05-05 23:36:11",1688,62026.43019063197,0,0,0,2015-05-05
472457,1,261467,1291,0,331.77475548670134,0.8665749824544111,0,0.1854215293613222,"2015-05-05 23:37:00","2015-05-05 23:37:11",1532,63070.7689636274,0,0,0,2015-05-05
472457,1,273161,1346,0,330.9780962137633,1.1480622684053945,0,0.18478681269217978,"2015-05-05 23:38:00","2015-05-05 23:38:11",1130,65724.31795521308,0,0,0,2015-05-05
472457,1,281525,2719,0,332.4387303939525,1.5243751882367693,0,0.184814371899685,"2015-05-05 23:39:00","2015-05-05 23:39:11",1082,67015.67483341007,0,0,0,2015-05-05
472457,1,281726,3806,0,340.7060313218571,1.8641164305449498,0,0.1837935632712779,"2015-05-05 23:40:00","2015-05-05 23:40:11",3585,67070.59255961113,0,0,0,2015-05-05
472457,1,277322,3211,0,353.69902461940114,2.280287906471959,0,0.18252572258343172,"2015-05-05 23:41:00","2015-05-05 23:41:11",11829,65941.96007328728,0,0,0,2015-05-05
472457,1,276396,9338,0,368.46024119412334,2.6112087330571243,0,0.18167988069766744,"2015-05-05 23:42:00","2015-05-05 23:42:11",23640,65593.73324402672,0,0,0,2015-05-05
472457,1,244320,42785,0,313.85229790546225,2.707287520803886,0,0.1807394351469136,"2015-05-05 23:43:00","2015-05-05 23:43:11",24630,57973.78472040378,0,0,0,2015-05-05
472457,1,258738,35696,0,344.1909283270315,2.3085144643455195,0,0.17915142661055786,"2015-05-05 23:44:00","2015-05-05 23:44:11",17206,61129.96438418264,0,0,0,2015-05-05
472457,1,284061,8766,0,370.2324255081003,1.5992342601315275,0,0.17830731716523926,"2015-05-05 23:45:00","2015-05-05 23:45:11",7051,66821.875849442,0,0,0,2015-05-05
472457,1,278601,940,0,349.5942799438283,0.8515225762114642,0,0.17534982458976386,"2015-05-05 23:46:00","2015-05-05 23:46:11",2365,65905.18275521214,0,0,0,2015-05-05
472457,1,285267,923,0,356.16964403120926,0.3064841443052393,0,0.17329682399363167,"2015-05-05 23:47:00","2015-05-05 23:47:11",700,67338.41379408681,0,0,0,2015-05-05
472457,1,279210,923,0,331.7151061411832,0.1897344312283072,0,0.17019642433573692,"2015-05-05 23:48:00","2015-05-05 23:48:11",174,65943.34017403246,0,0,0,2015-05-05
472457,1,295943,2604,0,352.3143270021785,0.33654356746509057,0,0.16691337045064114,"2015-05-05 23:49:00","2015-05-05 23:49:11",70,69904.1885911921,0,0,0,2015-05-05
472457,1,297010,3984,0,368.5545873193948,0.6820302033560866,0,0.16330043200171754,"2015-05-05 23:50:00","2015-05-05 23:50:11",136,69867.8923782972,0,0,0,2015-05-05
472457,1,305865,3223,0,363.4675054342477,1.1056598135488878,0,0.161488488246089,"2015-05-05 23:51:00","2015-05-05 23:51:11",437,71877.68053517395,0,0,0,2015-05-05
472457,1,310287,3668,0,385.0313131165878,1.6093392856763,0,0.16006596707096185,"2015-05-05 23:52:00","2015-05-05 23:52:11",2466,72931.17183303606,0,0,0,2015-05-05
472457,1,314773,2232,0,382.32613052407925,2.043489781138173,0,0.15811713873195557,"2015-05-05 23:53:00","2015-05-05 23:53:11",11274,73629.92497983118,0,0,0,2015-05-05
472457,1,326646,3959,0,391.93265033294045,2.4621865322181473,0,0.15506040201273757,"2015-05-05 23:54:00","2015-05-05 23:54:11",24803,76591.36933831597,0,0,0,2015-05-05
472457,1,316887,3906,0,390.2658676766416,2.551531515463069,0,0.1506401041763898,"2015-05-05 23:55:00","2015-05-05 23:55:11",32801,73922.23027532655,0,0,0,2015-05-05
472457,1,323725,2003,0,391.43504813347937,2.3044628118975994,0,0.14635526341771032,"2015-05-05 23:56:00","2015-05-05 23:56:11",24827,75677.92308933221,0,0,0,2015-05-05
472457,1,314313,968,0,391.3959245392748,1.6715214172178976,0,0.14436038203508705,"2015-05-05 23:57:00","2015-05-05 23:57:11",6305,73849.18030408272,0,0,0,2015-05-05
472457,1,311067,724,0,366.77085021446794,0.8812373910809693,0,0.1402776335027948,"2015-05-05 23:58:00","2015-05-05 23:58:11",2294,73109.33261604118,0,0,0,2015-05-05
