adv_impressions,spend,adv_thisday_conversions,cost,adv_clicks,rfi_thisday_conversions_click_through,rfi_thisday_conversions,device,date,line_item,tactic,line_item_id,tactic_id,publisher,campaign,views_source,clicks_source,conversions_source,thisday_conversions_source
2492.9638916450826,9.597910982833566,0,1.2554209999999997,3,0,0,COMPUTER,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,"Google AdX","Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
1.0496031746031746,0.004040972222222222,0,0.00027600000000000004,0,0,0,OTHER,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,"Google AdX","Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
1.0378521126760563,0.003995730633802817,0,0.0001936377159383927,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,Smaato,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",2,0,NULL,NULL
1.0378521126760563,0.003995730633802817,0,0.003249149404444098,0,0,0,ANDROID_MOBILE,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,AOL,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
1287.7333863174006,4.957773537321993,0,1.022573087502295,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,AOL,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
1.0617420066152152,0.004087706725468578,0,0.0018998103697584496,0,0,0,IPHONE,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,AOL,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
2.3287804878048783,0.008965804878048784,0,0.0013202518983070949,0,0,0,ANDROID_TABLET,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,AOL,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
284.57226111334967,1.0956032052863964,0,0.13444608300000002,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,Lijit,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
1.2048192771084336,0.00463855421686747,0,0,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,"Casale Media","Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
3.156987041253931,0.012154400108827635,0,0,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,PulsePoint,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
2.074912241144534,0.007988412128406456,0,0.005784040908799524,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,Centro,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
6.326791110728344,0.024358145776304123,0,0,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,NULL,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
6818.019490659038,26.24937503903729,0,3.9873141093065514,1.380952380952381,0,0,COMPUTER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,OpenX,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
2114.429054592751,8.140551860182095,0,0.8992109971244857,0,0,0,COMPUTER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,OpenX,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,3,NULL,NULL
